observation_id,identification_id,identification_uuid,identifier_user_id,identifier_login,created_at,taxon_id,taxon_rank,category,current,own_observation,vision,disagreement,previous_observation_taxon_id,current_taxon,hidden
268439979,610205063,681cb346-22f7-4349-97e2-1b7529486ad3,8225839,tendingmygarden,2025-04-07T23:12:49+00:00,58753,genus,supporting,True,True,False,False,58753,True,False
269078203,610099092,0353f41a-9378-4ca8-8256-868a76b6d6a4,8838566,jhday,2025-04-07T17:51:47+00:00,322357,species,supporting,True,True,False,False,121991,True,False
268997088,610077617,2436a75e-1550-4c6d-929e-fe2671e478d5,6654846,sandwich31,2025-04-07T17:48:35+01:00,52489,genus,supporting,True,True,False,False,52489,True,False
269078203,610004202,453b52a4-5fea-4f70-9621-3b1fcd938a77,1976574,catherine_g,2025-04-07T13:00:31+00:00,322357,species,improving,True,False,False,True,428810,True,False
268997088,609933412,e72c62bc-6fee-4c9b-b749-01f4d56bea85,2883211,rkl,2025-04-07T08:12:40+01:00,52489,genus,improving,True,False,False,True,322366,True,False
269078203,609912708,c134c71f-c518-40f4-a7f7-81092ca16423,8838566,jhday,2025-04-07T05:34:15+00:00,428810,species,maverick,False,True,True,,428810,False,False
268991533,609842519,2baabc65-15ec-43b9-9ebe-1706b4f9043a,4058142,christopherbentley04,2025-04-07T01:04:39+00:00,329984,species,supporting,True,False,False,False,329984,True,False
268439979,609818349,f26edcba-1b07-4024-aa22-24ae31b4557b,1976574,catherine_g,2025-04-06T23:50:42+00:00,58753,genus,improving,True,False,False,True,146632,True,False
268991533,609759295,2b3981ce-bcec-4de8-a861-e21b9a257489,1976574,catherine_g,2025-04-06T20:49:06+00:00,329984,species,supporting,True,False,False,False,329984,True,False
268997088,609739210,367f8b17-a72f-467f-86e6-239c31ee05d0,6654846,sandwich31,2025-04-06T21:01:03+01:00,322366,species,leading,False,True,True,,322366,False,False
268991533,609728329,8b74bd31-e262-407b-82e2-319a02210f03,2613625,jankolk,2025-04-06T19:34:41+00:00,329984,species,improving,True,True,True,,329984,True,False
266886872,609356200,c887ef59-2373-4fa1-83ea-bd2e8db0983b,5521474,chaym_turak,2025-04-06T00:57:57+03:00,55719,species,improving,True,False,True,False,52491,True,False
268761534,609255525,d6c83ac8-5436-465a-b1f9-c55a98263912,2883211,rkl,2025-04-05T18:41:47+01:00,52490,species,supporting,True,False,False,False,52490,True,False
268761534,609247827,98a186ac-39b1-419d-893f-06db8ebd80d9,5021598,yewshey,2025-04-05T18:24:40+01:00,52490,species,improving,True,True,True,,52490,True,False
268703560,609123873,0863250a-7f77-4b3b-a4e8-1b20ab4f0d81,5083981,coleoreteh,2025-04-05T11:24:51+00:00,70406,genus,leading,True,True,False,,70406,True,False
268697523,609114268,b2183a89-b6bb-41a6-b664-57a3964301f3,7179915,sirhck,2025-04-05T13:30:27+03:00,61847,species,improving,True,False,True,False,52491,True,False
268697523,609112848,eab44822-5251-4cfa-8483-e25247cc7f03,419068,theworldofpaolo,2025-04-05T13:22:36+03:00,52491,genus,improving,True,True,True,,52491,False,False
268630035,609036795,2c24adb4-8518-4f99-a5df-8fb649e514b1,1976574,catherine_g,2025-04-04T22:38:45-05:00,179752,species,supporting,True,False,False,False,179752,True,False
268630035,608960326,6ad99099-6643-4708-8341-8a6d3c7265aa,1151756,proullard,2025-04-04T17:54:55-05:00,179752,species,improving,True,True,True,,179752,True,False
267679429,608872737,dcc5d4dd-5cd0-4387-bfbb-3e6c803a441c,11700,phycus,2025-04-04T11:12:08-07:00,486883,species,supporting,True,False,False,False,486883,True,False
268549308,608797363,0c801c2e-7fe3-40e6-8f08-bfa3ef92e6cb,1076217,caracalshan,2025-04-04T16:22:36+02:00,486753,species,leading,True,True,False,,486753,True,False
268513810,608718090,cac50d34-28e5-4f84-a6df-2c1c7c7d5534,7946198,hayemarie,2025-04-04T10:31:09+02:00,52489,genus,improving,True,True,True,,52489,False,False
267364044,608710304,e1f6cc03-b6be-4e4a-bd62-d7b774926d0d,5521474,chaym_turak,2025-04-04T10:41:57+03:00,52482,species,supporting,True,False,False,False,52482,True,False
267224988,608662288,77ce6ea4-277c-465e-817e-1a647366e703,1976574,catherine_g,2025-04-03T22:33:39-05:00,563565,species,leading,True,False,False,False,128846,True,False
268439979,608549062,6ad03322-de20-4be2-9699-6bfb4dc66bf9,8225839,tendingmygarden,2025-04-03T20:36:36+00:00,146632,species,leading,False,True,True,,146632,False,False
268396718,608475154,6081a4c7-400b-4f5f-bed5-38b625e92411,7179915,sirhck,2025-04-03T18:51:41+02:00,447104,species,supporting,True,False,False,False,447104,True,False
268384596,608475152,a3e3f8db-fe5b-4ff1-b3b5-d602ed01c615,1976574,catherine_g,2025-04-03T11:51:41-05:00,121991,tribe,supporting,True,False,False,False,121991,True,False
268396718,608455629,610c4234-df4e-48ed-b2ad-bb14517a6785,699971,hermanberteler,2025-04-03T17:49:51+02:00,447104,species,improving,True,True,False,,447104,True,False
268384596,608431767,2394b84e-101f-4ce0-a429-1ca4cbb8ff76,43807,keimwj,2025-04-03T09:28:42-05:00,121991,tribe,improving,True,True,False,,121991,True,False
267384667,608389245,b6a1a57a-294a-4c54-b203-4ccce58ff5ec,9087968,ndorchin,2025-04-03T14:45:48+03:00,520017,tribe,supporting,True,False,False,False,520017,True,False
268275121,608185410,0c4da438-6aad-4847-8669-5e795a639722,1728029,laneely,2025-04-02T20:17:20+00:00,361290,species,leading,True,True,True,,361290,True,False
267882296,608058447,1e6c5e31-c0a6-4c2f-b238-83e7b8219b7a,1200544,brunoornitologia,2025-04-02T10:15:25-03:00,128846,genus,supporting,True,True,False,False,128846,True,False
267882296,607700099,eea9a652-a18b-444b-b0a9-884427213349,3380195,enricotosto96,2025-04-01T10:23:31-03:00,128846,genus,improving,True,False,False,False,49995,True,False
267800034,607661461,eb414886-fb97-43fb-b771-eb948b913edf,7179915,sirhck,2025-04-01T10:26:09+00:00,488425,tribe,leading,True,False,False,True,52491,False,False
267686079,607601386,c1746162-7e2d-41aa-973e-a2edaaf8ca36,396990,kostaszontanos,2025-04-01T07:59:33+03:00,52490,species,supporting,True,False,False,False,52490,True,False
267941539,607434301,38677e79-c14b-48d3-89a5-6f9aca413e12,5454050,frandecordoba,2025-03-31T18:37:10+00:00,324638,genus,leading,True,True,True,,324638,True,False
267926948,607420944,8fdaf12a-be8b-4821-9531-897b0699637a,2883211,rkl,2025-03-31T18:53:57+01:00,486753,species,supporting,True,False,False,False,486753,True,False
267923976,607419361,dd381ef2-c441-4510-b22b-a2972001dbed,8180686,craigscribbles,2025-03-31T18:48:58+01:00,52490,species,supporting,True,True,False,False,52491,True,False
267923976,607409342,ae61a2d1-6bd8-4fd5-b8ba-9e85b2ed5fb8,7179915,sirhck,2025-03-31T18:19:41+01:00,52490,species,improving,True,False,True,True,55719,True,False
267926948,607403543,e6b7d704-de8b-4779-956a-a7967ada3fd0,6189973,mothdragon,2025-03-31T18:01:28+01:00,486753,species,improving,True,True,True,,486753,True,False
267923976,607397098,bb49d469-3574-47db-9c20-6d62f0cfd6ff,8180686,craigscribbles,2025-03-31T17:42:44+01:00,55719,species,maverick,False,True,True,,55719,False,False
267878796,607344521,c063a1a7-318d-4f3a-a2b5-7aa93312c234,8855956,glume,2025-04-01T00:58:14+11:00,55719,species,supporting,True,False,False,False,55719,True,False
267882296,607313710,e7bcf407-729f-416c-9e0e-f80290b0e509,3919397,daniel_schelesky,2025-03-31T08:59:03-03:00,49995,family,improving,True,False,False,False,47822,False,False
267882296,607307155,c3dc875f-48c9-4018-80f3-63a81b56e25e,1200544,brunoornitologia,2025-03-31T08:31:00-03:00,47822,order,improving,False,True,False,,47822,False,False
267878796,607298866,83aab96c-cc47-4024-b1e0-e8f63e16621f,317165,lazza,2025-03-31T21:46:10+11:00,55719,species,improving,True,True,True,,55719,True,False
267384667,607285080,22158570-767a-4aab-ba16-375f89548849,1309786,elizabethmorgulis,2025-03-31T12:40:25+03:00,520017,tribe,improving,True,False,False,False,326181,True,False
267800034,607118410,98902b2a-5294-4bd7-bafb-18a4dc2ee5e7,7871381,borjitaaa,2025-03-30T22:22:14+00:00,52491,genus,leading,True,True,True,,52491,False,False
267686079,606820742,e3a3bee3-789a-435b-83c3-45f6602401af,5773566,a_delaere,2025-03-30T15:01:16+03:00,52490,species,improving,True,True,True,,52490,True,False
267679429,606806414,0b6a5e0f-1346-4b4f-8bae-29f7066869d9,4884282,wochenendwanderer,2025-03-30T03:59:36-07:00,486883,species,improving,True,True,True,,486883,True,False
267580891,606620615,eecb61b9-8852-4d6c-996a-be90f80cd919,58307,steve_kerr,2025-03-30T11:09:40+13:00,380279,species,supporting,True,False,False,False,380279,True,False
267580891,606590706,6c00a481-5a57-48c0-8a27-2ae58e9073e4,1115,jon_sullivan,2025-03-30T09:42:19+13:00,380279,species,improving,True,True,True,,380279,True,False
267407165,606568504,1aee66d0-6729-4917-9b46-bb17969ad06f,1976574,catherine_g,2025-03-29T14:40:00-05:00,322357,species,leading,True,False,False,False,49995,True,False
267384667,606531972,ac83fc00-0887-4d76-a14f-7ef5055e1337,5521474,chaym_turak,2025-03-29T20:58:35+03:00,326181,subfamily,improving,True,False,False,False,47822,False,False
267517738,606481974,fc470eee-2ab4-44a6-9f87-22eb305d5d31,1976574,catherine_g,2025-03-29T11:34:47-04:00,126532,species,improving,True,False,False,False,58753,True,False
267517738,606473970,34426b82-96ac-43a3-a2c8-928b328aecdb,406827,kommissar,2025-03-29T11:13:10-04:00,58753,genus,improving,True,True,True,,58753,False,False
267456251,606351538,62460b6b-1e67-4b0e-a177-a2dc859b2e1a,11700,phycus,2025-03-28T22:08:25-07:00,425250,species,supporting,True,False,False,False,425250,True,False
267456251,606342742,1fb3fad6-d571-41e3-80fe-ccfc0f10b296,6140668,krmenzel,2025-03-28T21:18:06-07:00,425250,species,improving,True,True,True,,425250,True,False
267407165,606331178,e31d919c-4bcf-4dbf-bf9f-dbb7664114d5,2538017,hmheinz,2025-03-28T22:26:11-05:00,49995,family,improving,True,False,True,,,False,False
267431504,606284714,a2c506e6-79c5-453d-9fd0-22c67f26cc45,5167516,muddphoto,2025-03-29T00:12:32+00:00,58753,genus,leading,True,True,True,,58753,True,False
267364044,606204293,f62f502e-45a2-4b90-b887-fa27b5c57e93,396990,kostaszontanos,2025-03-28T22:37:06+03:00,52482,species,supporting,True,False,False,False,52482,True,False
267364044,606198621,0b175e0b-b7e9-4235-86f6-80613c156b6b,5920757,co7,2025-03-28T22:17:20+03:00,52482,species,improving,True,False,True,False,52483,True,False
267384667,606187480,30dff91e-430b-4249-8319-b8ed1093f55e,9047305,yona2014,2025-03-28T21:39:24+03:00,47822,order,improving,True,True,False,,47822,False,False
267364044,606146997,368a3738-0b48-42c2-9e06-a077537157b1,5477026,wolflutz,2025-03-28T19:25:52+03:00,52483,genus,improving,False,True,True,,52483,False,False
267247085,605877873,6f5e04b2-ee89-4ba3-b0aa-bdebde6f72c8,6402003,tastyrna,2025-03-27T20:23:47+00:00,326181,subfamily,leading,True,True,True,,326181,True,False
267222551,605860482,5c68f7ef-268a-4823-a3af-ead196704d31,396990,kostaszontanos,2025-03-27T21:22:34+02:00,52490,species,supporting,True,False,False,False,52490,True,False
267222551,605850989,fa5d377a-bfc7-44b6-8de0-77768b064cfe,7179915,sirhck,2025-03-27T20:48:38+02:00,52490,species,improving,True,False,True,False,52491,True,False
267224988,605831517,14f9be8d-017f-4035-b7ee-69b153d81ccd,4925499,miguel1958,2025-03-27T12:41:14-05:00,128846,genus,improving,True,True,False,,128846,False,False
267222551,605826475,a1410ebb-fddb-4975-ae86-d0059ef48f22,419068,theworldofpaolo,2025-03-27T19:24:23+02:00,52491,genus,improving,True,True,True,,52491,False,False
267182059,605736440,4b4353e0-7e56-411b-a1b2-2134f786ee76,5445972,adefouchier,2025-03-27T11:56:12+00:00,62455,genus,leading,True,True,True,,62455,True,False
267142320,605641982,2bc2254a-84ab-44ee-9fbe-5f6ed5649d3a,1976574,catherine_g,2025-03-26T21:43:36-05:00,424821,species,supporting,True,False,False,False,424821,True,False
267142320,605637833,44bef3af-7bf5-46a7-ba39-ab8edcdbbc92,1464136,jimjulius,2025-03-26T21:24:51-05:00,424821,species,improving,True,True,False,,424821,True,False
267139031,605632061,15bb5d41-d91d-4102-b16a-563d540d7669,1976574,catherine_g,2025-03-26T21:02:10-05:00,740096,species,supporting,True,False,False,False,740096,True,False
267139031,605629426,f69c52e6-ebf8-40e3-8362-c29e835a00c9,1464136,jimjulius,2025-03-26T20:50:37-05:00,740096,species,improving,True,True,True,,740096,True,False
267127713,605603146,38b7d09e-8694-499b-a6a4-38e19c78b18b,1059514,dhcox57,2025-03-27T00:01:31+00:00,121991,tribe,leading,True,True,True,,121991,True,False
267104740,605555132,43a48503-e0e6-4d14-a485-54eb2d0d19f5,7772938,cyrielle_leroy,2025-03-26T21:02:48+00:00,52489,genus,improving,True,True,True,,52489,False,False
267044097,605536153,0b785814-9ae4-4807-a26a-0f57e18374c6,3097997,bitsnbirds,2025-03-26T20:04:49+00:00,124483,genus,improving,True,False,False,False,184884,False,False
266958341,605490914,d1f2cce5-36a3-485e-8899-81b1e3753b1b,5521474,chaym_turak,2025-03-26T20:35:21+03:00,52482,species,supporting,True,False,False,False,52482,True,False
267044097,605423372,0348dc21-c03f-4ca9-a3f1-57a666e23de3,6630448,clare241,2025-03-26T13:32:20+00:00,184884,subclass,improving,True,True,False,,184884,False,False
266949103,605369811,58106f23-069c-4692-a088-2bdc190f6ca8,2883211,rkl,2025-03-26T09:09:25+00:00,52490,species,supporting,True,False,False,False,518212,True,False
266949103,605367744,d985b691-36bc-4899-b05e-163c04701cd6,1853409,ophrys,2025-03-26T08:57:17+00:00,52490,species,supporting,True,False,False,False,518212,True,False
266998022,605321781,7651978e-6b9d-4aac-8b1f-6ea44b6d857e,1976574,catherine_g,2025-03-25T23:12:57-05:00,428810,species,leading,True,False,False,False,121991,True,False
266998022,605305575,1392a7c9-a3ff-447d-8c06-8341494a23ce,5952131,hcsc97,2025-03-25T21:53:18-05:00,121991,tribe,improving,True,True,False,,121991,False,False
266958341,605230957,f094936b-e789-49ed-83ba-39ee3747aac9,7179915,sirhck,2025-03-26T01:09:18+03:00,52482,species,supporting,True,False,False,False,52482,True,False
266958341,605219864,eccd4cb6-2793-452b-b8e2-14c3c335a90a,7413432,diegodgd,2025-03-26T00:30:17+03:00,52482,species,improving,True,True,True,,52482,True,False
266949103,605213330,6a4ed91b-1a11-4e93-863d-0f7a06be8235,7179915,sirhck,2025-03-25T21:06:50+00:00,52490,species,improving,True,False,True,True,451464,True,False
266949103,605201555,ba081b75-c7ce-4ac5-9f30-8764b5224b1c,4472993,jballam,2025-03-25T20:24:22+00:00,451464,species,maverick,True,True,False,,451464,False,False
266583264,605199972,bc189f2f-369c-4b5f-bfce-57549bf66eb2,528996,kevin_cheng,2025-03-25T20:18:48+00:00,118969,genus,leading,True,False,False,True,52965,False,False
266915638,605151693,848fa8a1-855a-4444-a13e-8b62a218a991,396990,kostaszontanos,2025-03-25T19:24:06+02:00,154762,species,supporting,True,False,False,False,154762,True,False
266915638,605133046,c8e98185-2ee8-4095-86b7-947524bc084f,698561,danilougrnov,2025-03-25T18:18:28+02:00,154762,species,improving,True,True,True,,154762,True,False
266886872,605065088,21b6f28d-f366-4c2d-b7ae-ad8fc6b36558,9026791,greenstep_kian,2025-03-25T13:49:26+02:00,52491,genus,improving,True,True,True,,52491,False,False
266840191,604984978,1e06b3bf-34f7-496a-9d78-ad2d8ac41ace,1976574,catherine_g,2025-03-24T23:23:20-05:00,963010,complex,leading,True,False,False,False,121991,True,False
266852886,604979365,97dab416-04ce-4621-8a38-0cf098ea025d,5052019,theochass,2025-03-25T04:56:50+01:00,564955,species,improving,True,True,True,,564955,True,False
266840191,604947696,3c8f06a0-dedb-4f23-8a04-9650b34fa475,4606130,niobium41,2025-03-24T20:53:15-05:00,121991,tribe,improving,True,True,True,,121991,False,False
266709142,604822099,0b4472d2-d215-4748-a43e-5d68960a57ea,1976574,catherine_g,2025-03-24T13:22:22-05:00,496391,species,leading,True,False,False,False,128846,True,False
266767751,604786382,54575e22-0c7e-413c-beeb-6b0c5e5f0578,8007661,aloysius56,2025-03-24T16:15:17+00:00,55719,species,supporting,True,False,False,False,55719,True,False
266767751,604785099,2f031482-04a7-4cd0-8f62-98c8e9bbf6e0,8872594,donaldmathison,2025-03-24T16:11:08+00:00,55719,species,improving,True,True,True,,55719,True,False
266748085,604776186,03f01ca8-182b-4305-9772-f472b5106eb5,7179915,sirhck,2025-03-24T15:38:16+00:00,497713,species,supporting,True,False,False,False,497713,True,False
266748085,604758468,0c8d983a-ecfe-4be7-a03d-a5a98c827bda,4472993,jballam,2025-03-24T14:32:36+00:00,497713,species,improving,True,False,True,False,52491,True,False
266748085,604742545,bae16d75-ee68-4e5c-9b48-a73364d2db63,353381,wildhamandpetersham,2025-03-24T13:35:26+00:00,52491,genus,improving,True,True,True,,52491,False,False
266735005,604736216,49ec2ec5-0c98-4b8f-a838-8bf9c99d74e5,6554323,macareux17,2025-03-24T13:10:43+00:00,61851,species,supporting,True,True,False,False,61851,True,False
266735005,604735300,e74d8a0b-35e2-458e-9501-21adc3309093,7179915,sirhck,2025-03-24T13:07:40+00:00,61851,species,improving,True,False,True,False,52491,True,False
266735005,604708194,aedd036e-53ad-41c9-bb67-7af7b13a38cb,6554323,macareux17,2025-03-24T11:16:52+00:00,52491,genus,improving,False,True,True,,52491,False,False
266375189,604668051,5d24b7d2-d45c-4aa6-bad6-24a3dfca77f6,1775198,frankvdm,2025-03-24T08:44:56+01:00,344678,species,leading,True,False,False,False,49995,True,False
266709032,604657276,1ca688a8-5690-4ea4-a0c5-66799e476f40,5521474,chaym_turak,2025-03-24T09:40:22+03:00,52482,species,supporting,True,False,False,False,52482,True,False
266709032,604651943,dbde3395-c643-44f7-ab35-39cc5c4d8092,7179915,sirhck,2025-03-24T09:09:07+03:00,52482,species,supporting,True,False,False,False,52482,True,False
266709142,604646427,d176e4e9-6d58-4080-9b34-e00ba595d963,2783636,mouseosaurus,2025-03-24T00:34:23-05:00,128846,genus,improving,True,True,False,,128846,False,False
266709032,604646148,7b227cb1-0a2d-4044-805f-a945ebac772b,2741410,eliegaget,2025-03-24T08:33:05+03:00,52482,species,improving,True,True,True,,52482,True,False
266591481,604408724,3e752b5b-e77c-4b14-ba51-41c3de413919,3615306,shawnb2,2025-03-23T16:56:42+00:00,486726,species,leading,True,True,False,,486726,True,False
266583264,604392947,9cacd8e1-84c0-4a88-8713-358201747792,8798882,gululululu,2025-03-23T16:08:16+00:00,52965,genus,leading,True,True,False,,52965,False,False
266535149,604345989,d74803d5-3002-490b-83dc-1a883a8afa2d,1976574,catherine_g,2025-03-23T09:17:14-05:00,980722,species,supporting,True,False,False,False,980722,True,False
266466854,604319022,29431858-12b4-43ea-9c06-c7ef7d43c8ec,5384547,exonie,2025-03-23T14:32:09+02:00,346004,genus,leading,True,False,False,False,49995,True,False
266535149,604300728,1027c8ed-b7cb-476b-99f0-1f99b9bd7266,5556630,dirkm,2025-03-23T06:12:37-05:00,980722,species,improving,True,True,True,,980722,True,False
266473708,604239554,ce1a8681-0177-4a8a-93e9-bcf7d9909425,11700,phycus,2025-03-22T22:37:55-07:00,450564,species,supporting,True,False,False,False,450564,True,False
266473708,604169088,136843fe-b5dd-455f-beeb-9f036fe02396,2032730,waldgeist,2025-03-22T17:30:33-07:00,450564,species,improving,True,True,True,,450564,True,False
266466854,604158171,bd6a79c7-6bf6-41f5-a8c7-d7fd1e447afc,1549899,primel,2025-03-23T01:50:46+02:00,49995,family,improving,True,True,False,,47158,False,False
266466854,604154977,165e95a3-7189-4642-9156-f738c2b7bca2,1549899,primel,2025-03-23T01:39:34+02:00,47158,class,improving,False,True,False,,47158,False,False
266371059,604121899,81e89cc7-4ea9-4aa1-91de-769e9edc0cc0,5521474,chaym_turak,2025-03-23T00:53:39+03:00,52482,species,supporting,True,False,False,False,52482,True,False
266375189,603975364,23976288-e1b1-4c19-b401-bb3022f47997,5300450,stefanhaering,2025-03-22T15:13:06+01:00,49995,family,improving,True,True,False,,49995,False,False
266371059,603967181,6b7b76d0-9854-40b9-94fe-3f70a1244f7c,1060942,kuman,2025-03-22T16:41:59+03:00,52482,species,improving,True,True,True,,52482,True,False
266235924,603916545,6b8c8fd2-b048-4e1d-8af6-76bbb08057bf,6202005,mlush,2025-03-22T09:39:28+00:00,121991,tribe,supporting,True,False,False,False,121991,True,False
266235924,603699614,5ea0f0ed-3fbc-4e30-8b57-34a19dadcf56,3465995,moira_fitzpatrick,2025-03-21T17:20:39+00:00,121991,tribe,improving,True,False,True,,,True,False
266079729,603285896,1910e334-8b12-4336-ba0c-f78d37a4329b,6875980,duzhiyouchong,2025-03-20T10:42:36+00:00,324344,species,leading,True,True,True,,324344,True,False
266030360,603184877,34f7535c-e722-458d-8398-26e66429d829,1976574,catherine_g,2025-03-19T17:58:06-07:00,118968,species,improving,True,False,False,False,118969,True,False
266030360,603165373,5d27648a-9619-41dc-84f2-d1d1513d33bc,7212501,wilsonyau62,2025-03-19T16:31:22-07:00,118969,genus,improving,True,True,True,,118969,False,False
265876178,602958036,a7dc8297-3170-4429-98c3-c3e267469f10,2883211,rkl,2025-03-19T09:24:28+00:00,334407,species,supporting,True,False,False,False,334407,True,False
265804636,602915109,7bcb7edd-bec7-43b4-8dcd-366ac2b0e767,11700,phycus,2025-03-18T21:49:58-07:00,55719,species,supporting,True,False,False,False,55719,True,False
265876178,602806494,a38cb55f-6fd5-45a0-860d-a32ab263ddfa,4472993,jballam,2025-03-18T21:25:37+00:00,334407,species,improving,True,True,True,,334407,True,False
265804636,602661641,76f84be6-1856-4702-8185-b121d1443c74,7179915,sirhck,2025-03-18T04:36:53-07:00,55719,species,improving,True,False,True,False,52491,True,False
265804636,602636143,56edc340-75f4-41f1-8c4e-f06305520b6f,4729247,bonpradhan,2025-03-18T01:59:45-07:00,52491,genus,improving,True,True,True,,52491,False,False
265633553,602603734,cfbd6335-c53c-43b7-8200-ce5cb1a39039,11700,phycus,2025-03-17T22:03:49-07:00,52233,genus,supporting,True,False,False,False,52233,True,False
265788651,602601796,9008189a-4d25-4635-a1e3-8379b3594823,11700,phycus,2025-03-17T21:50:29-07:00,777028,species,supporting,True,False,False,False,777028,True,False
265788651,602592686,89c6c000-8559-408b-8136-9e20d7358b6b,5250782,em_nature,2025-03-17T21:05:36-07:00,777028,species,improving,True,True,False,,777028,True,False
265633553,602366964,ed9b9d5f-1459-477b-94bb-1b29c835769f,2525296,scissors2kil,2025-03-17T06:34:40-07:00,52233,genus,supporting,True,True,False,False,52233,True,False
265646892,602221893,80faf7aa-ed91-4ad3-957d-525fd3e5212f,1976574,catherine_g,2025-03-16T21:34:30-05:00,1102264,complex,leading,True,False,False,False,128846,True,False
265646892,602217921,5f6d0f86-60e9-47a5-a790-78c259415844,121806,julieluetzelschwab,2025-03-16T21:24:50-05:00,128846,genus,improving,True,True,True,,128846,False,False
265633553,602208203,232a2751-d251-43b2-a6c8-0927f27af202,1976574,catherine_g,2025-03-16T19:02:18-07:00,52233,genus,improving,True,False,False,False,49995,True,False
265633553,602170188,64e38871-7d40-4ba9-9b40-8bd552918266,2525296,scissors2kil,2025-03-16T17:35:04-07:00,49995,family,improving,False,True,True,,49995,False,False
279800453,868313533,fa58cdac-5cc1-4f75-ab58-dd1c399bf2fc,1294375,sylvester_k,2026-08-10T19:42:27+02:00,210336,species,supporting,True,False,False,False,210336,True,False
278174635,796701960,e8d1f90c-8b63-48d0-89fe-fc2d5a039950,2741410,eliegaget,2026-04-25T22:35:53+02:00,549147,species,supporting,True,False,False,False,549147,True,False
275028836,793161887,eea2874a-54d4-4686-9d47-449fd32e16e7,5418077,psarabdo,2026-04-21T15:59:34+02:00,486881,species,supporting,True,False,False,False,486881,True,False
274491442,763529579,3e367f7f-715b-4b57-b124-210894d48296,3565390,matthewvosper,2026-02-17T09:31:11+00:00,52965,genus,supporting,True,False,False,False,52965,True,False
279784469,758407828,e24007e7-8526-4b91-ac85-158896af147f,3565390,matthewvosper,2026-02-05T09:05:56+00:00,52965,genus,supporting,True,False,False,False,52965,True,False
274491442,756328493,f616455b-a594-4429-91c6-e8d7e635b6a3,7463119,kristianoevrum,2026-01-30T20:16:02+00:00,52965,genus,improving,True,False,False,False,121991,True,False
281011525,755647148,529034bb-328f-497b-bc67-d79bf3b47a7a,191857,johnklymko,2026-01-28T18:22:24-04:00,121357,genus,supporting,True,False,False,False,121357,True,False
280054489,752645122,13fca7da-5d84-4252-a4bd-52a163ea71a9,3565390,matthewvosper,2026-01-20T21:03:12+00:00,52488,species,supporting,True,False,False,False,52488,True,False
280346947,748775368,d2bc5bda-d728-482e-b2d2-e0176dcc069b,3565390,matthewvosper,2026-01-10T17:02:07+00:00,121991,tribe,improving,True,False,False,True,52489,True,False
280346947,748774025,6953f6ea-7ae9-48d8-81ee-cd486737cd6c,3565390,matthewvosper,2026-01-10T16:58:39+00:00,52489,genus,leading,False,False,False,False,52489,False,False
280411484,748217133,ddb25697-3ced-4a5c-9bc1-ac5b0e7be22c,1976574,catherine_g,2026-01-08T22:23:04-06:00,324076,genus,supporting,True,False,False,False,324076,True,False
279909124,746949397,d7576773-b857-4c19-b325-42dc3035b653,3565390,matthewvosper,2026-01-05T20:31:50+00:00,462191,species,supporting,True,False,False,False,462191,True,False
283377736,745707085,08872509-2bbb-452f-821d-8fe04984cde2,3565390,matthewvosper,2026-01-02T21:42:47+00:00,52486,species,supporting,True,False,False,False,52486,True,False
279700217,743442952,661614cf-c95f-487a-9038-923bf5068b6b,3565390,matthewvosper,2025-12-28T10:27:19+00:00,52489,genus,improving,True,False,False,True,52488,True,False
276982400,742767435,28116949-96c8-4f95-a8ab-9ccb8277bf68,90178,rjpretor,2025-12-26T19:48:49+02:00,428771,species,supporting,True,False,False,False,428771,True,False
275387926,742670155,13070101-c710-48b1-8f88-8dd3e93308c9,3565390,matthewvosper,2025-12-26T12:28:30+00:00,52965,genus,improving,True,False,False,True,52964,True,False
276982400,742110909,6836f091-41d6-4c4c-81c1-ffbe73206a65,5934861,traianbertau,2025-12-24T19:34:43+00:00,428771,species,supporting,True,False,False,False,428771,True,False
277995621,739688721,14831763-c295-454d-81d5-e8057271ae5f,1922575,gerrit_oehm,2025-12-18T11:41:25+01:00,1098608,subgenus,leading,True,False,False,False,311431,True,False
283377736,733366947,37aa3f0b-d8f9-494e-b306-a4b5c82c8cb9,396990,kostaszontanos,2025-12-02T10:38:37+00:00,52486,species,improving,True,False,False,False,52487,True,False
279044480,728059542,5286c718-a425-4f2a-829d-b7806fd07576,3565390,matthewvosper,2025-11-19T14:30:09+00:00,52490,species,supporting,True,False,False,False,52490,True,False
278114659,724728687,a60f3ff9-b77b-4506-a9b7-c0d993e899d2,3565390,matthewvosper,2025-11-11T08:48:21+00:00,61851,species,supporting,True,False,False,False,61851,True,False
281714145,717757639,dad1960b-a66a-45d3-85d3-6ce21fbb1844,2883211,rkl,2025-10-26T19:33:29+00:00,52486,species,supporting,True,False,False,False,52486,True,False
281714145,716295057,8f4caded-92aa-416a-8534-2c3ad86b0e1c,8772738,bibblebug,2025-10-23T16:26:22+01:00,52486,species,improving,True,False,False,False,52487,True,False
281714145,716248267,95c4070d-f9e3-4e95-9a56-739dfbcf9fe3,1858505,lrussoutk,2025-10-23T14:02:58+01:00,52487,genus,improving,True,False,True,,,False,False
279438422,708672825,0ea5e331-ab92-4401-aa1b-c67fd230e85f,3565390,matthewvosper,2025-10-06T20:40:33+00:00,486854,genus,improving,True,False,False,True,486856,True,False
